"YEAR";"MONTH";"DAY";"T";"T_NIGHT";"T_DAY";"SWDOWN";"LWDOWN";"VPD";"RAIN";"WIND";"RN";"TSOIL";"GF";"QLE";"QH";"NEE";"RECO";"GPP"
2005;4;15;23.634;21.062;26.206;268.734;350.063;16.922;0;2.819;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;4;16;23.224;21.008;25.441;273.45;334.579;16.7;0;2.54;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;4;17;23.19;20.81;25.57;255.133;347.424;15.979;0;2.036;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;4;18;23.437;21.067;25.806;264.228;339.022;16.548;0;1.538;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;4;19;23.013;19.927;26.1;267.302;334.406;16.938;0;2.18;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;4;20;23.249;20.289;26.21;263.029;348.023;16.275;0;1.798;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;4;21;24.325;21.401;27.25;244.238;362.51;17.928;0;2.244;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;4;22;23.96;20.906;27.015;265.352;341.7;18.565;0;2.65;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;4;23;23.947;21.432;26.461;261.886;340.46;18.686;0;1.971;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;4;24;24.388;21.849;26.928;257.874;347.378;18.665;0;1.302;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;4;25;25.183;22.623;27.743;243.994;362.284;19.456;0;1.065;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;4;26;26.298;24.4;28.195;187.052;391.038;19.799;0;1.087;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;4;27;24.172;22.547;25.797;196.311;379.055;13.96;0.464;2.575;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;4;28;22.444;21.195;23.692;192.886;367.402;9.572;0.955;2.947;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;4;29;22.964;21.242;24.686;248.426;351.973;15.17;0;3.059;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;4;30;22.335;20.446;24.223;244.275;346.31;16;0;2.994;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;1;21.253;18.8;23.706;248.691;329.578;14.591;0;2.46;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;2;22.387;20.304;24.47;224.98;346.429;16.249;0;1.864;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;3;22.454;20.164;24.743;175.541;368.233;15.065;0;1.79;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;4;22.687;20.005;25.368;185.901;368.413;14.747;0;2.048;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;5;23.917;21.461;26.374;211.185;371.506;16.391;0;2.38;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;6;23.872;21.215;26.529;240.241;351.27;17.191;0;2.307;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;7;23.645;20.546;26.743;240.926;340.984;18.268;0;2.377;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;8;24.245;21.698;26.792;240.614;335.671;20.731;0;3.108;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;9;23.529;21.441;25.618;242.529;320.84;20.362;0;3.588;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;10;22.576;20.624;24.527;239.117;326.881;16.862;0;3.134;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;11;21.597;19.338;23.856;238.265;324.383;15.114;0;2.744;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;12;21.582;19.173;23.991;216.031;344.523;15.117;0;2.03;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;13;23.176;21.091;25.26;173.236;379.848;15.866;0;1.693;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;14;23.506;21.253;25.759;150.158;382.534;15.042;0;2.066;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;15;23.65;21.257;26.044;193.57;363.293;16.017;0;1.755;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;16;23.393;20.411;26.376;207.928;356.217;17.198;0;2.476;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;17;23.237;20.46;26.014;231.382;333.42;18.687;0;2.976;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;18;23.236;20.783;25.69;213.035;346.34;17.671;0;2.628;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;19;23.356;21.191;25.521;216.595;344.999;17.909;0;2.634;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;20;22.745;20.89;24.6;225.897;327.616;18.459;0;3.079;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;21;21.311;20.195;22.524;180.194;344.557;12.491;0;3.785;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;22;20.673;19.255;22.214;186.903;343.9;12.045;0;2.436;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;23;21.143;19.331;23.113;180.084;346.835;13.348;0;2.015;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;24;20.995;18.614;23.583;216.893;331.364;14.499;0;2.455;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;25;21.413;19.195;23.824;220.465;327.944;15.667;0;2.817;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;26;21.546;19.753;23.494;190.112;346.313;14.053;0;2.865;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;27;21.811;20.126;23.642;199.67;347.269;14.929;0;2.077;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;28;21.325;18.961;23.894;208.774;334.252;15.03;0;2.017;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;5;29;20.253;17.297;23.466;219.207;315.948;15.279;0;2.038;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;5;30;19.53;16.276;23.068;221.739;301.643;16.169;0;2.428;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;5;31;19.786;16.939;22.88;220.805;300.092;16.753;0;1.997;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;1;19.522;16.173;23.161;218.654;305.019;15.989;0;2.19;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;2;19.441;16.357;22.794;220.605;296.778;16.986;0;2.575;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;3;19.722;16.878;22.814;219.43;298.189;17.031;0;2.664;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;4;20.023;17.511;22.754;216.563;302.812;16.294;0;2.714;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;5;19.219;16.676;21.984;216.693;299.563;15.458;0;2.472;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;6;19.096;16.212;22.231;212.589;308.092;14.271;0;2.278;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;7;19.826;17.187;22.694;207.756;326.081;13.639;0;2.203;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;8;20.53;17.751;23.55;205.556;332.81;14.189;0;2.338;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;9;20.428;17.534;23.575;207.458;327.75;14.252;0;2.143;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;10;20.879;18.119;23.879;204.267;331.475;15.022;0;2.083;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;11;21.9;19.605;24.396;165.822;355.853;15.646;0;2.67;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;12;21.693;19.853;23.693;191.488;349.77;13.959;0;2.436;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;13;21.822;19.756;24.068;182.672;356.533;15.607;0;1.597;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;14;20.592;17.744;23.689;206.194;325.178;14.663;0;2.125;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;15;20.631;17.75;23.763;207.62;316.252;16.517;0;2.38;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;16;20.654;18.236;23.282;208.603;307.856;17.465;0;2.859;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;17;20.075;17.958;22.375;208.064;305.954;15.975;0;2.911;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;18;20.036;17.699;22.372;204.237;319.341;13.959;0;2.372;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;19;19.772;17.719;21.825;200.069;323.326;13.253;0;2.68;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;20;18.841;16.339;21.342;207.906;301.428;13.81;0;2.585;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;21;17.889;15.097;20.682;211.82;284.899;15.2;0;2.583;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;22;18.094;15.773;20.415;210.158;290.27;14.287;0;2.993;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;23;18.443;16.496;20.39;206.388;302.12;12.888;0;3.34;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;24;18.239;16;20.477;203.503;311.1;12.122;0;2.503;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;25;19.07;16.369;21.77;190.697;324.165;13.318;0;1.967;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;26;19.411;16.635;22.188;200.169;319.922;13.71;0;2.099;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;27;19.836;17.265;22.407;197.693;327.902;13.976;0;2.246;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;6;28;21.339;19.327;23.351;180.249;353.061;15.254;0;2.362;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;6;29;22.239;20.892;23.586;196.936;352.237;16.079;0;2.921;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;6;30;20.975;19.478;22.472;201.778;328.991;15.019;0;3.008;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;1;19.633;17.533;21.732;204.585;312.732;13.669;0;2.749;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;2;19.286;16.984;21.588;207.688;303.599;14.313;0;2.756;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;3;18.269;16.314;20.224;210.912;293.145;13.476;0;3.107;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;4;17.981;16.295;19.667;208.003;299.868;12.158;0;3.189;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;5;17.995;16.192;19.798;205.487;306.914;11.724;0;2.896;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;6;17.824;16.028;19.62;208.555;299.761;12.242;0;3.16;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;7;17.447;15.551;19.343;208.051;297.091;11.845;0;3.003;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;8;17.726;15.864;19.588;208.191;297.862;12.366;0;3.109;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;9;17.528;15.933;19.123;209.354;293.941;12.233;0;3.417;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;10;17.521;16.026;19.015;209.809;299.788;12.474;0;3.581;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;11;17.843;15.819;19.866;208.603;297.754;13.101;0;2.866;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;12;18.299;16.043;20.554;199.811;311.986;13.012;0;2.15;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;13;18.784;16.628;20.94;197.268;321.855;12.086;0;2.158;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;14;19.476;17.133;21.819;190.558;331.643;12.206;0;1.866;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;15;20.319;17.864;22.774;196.681;332.067;13.481;0;2.116;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;16;20.469;18.241;22.696;174.179;337.542;14.214;0;2.763;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;17;20.083;17.852;22.314;212.069;314.157;15.315;0;2.498;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;18;19.021;16.552;21.49;214.032;304.22;14.232;0;2.518;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;19;17.712;14.478;20.946;216.512;294.714;14.12;0;2.128;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;20;18.012;14.615;21.408;217.071;296.812;15.06;0;2.221;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;21;19.011;16.111;21.911;217.77;299.458;15.766;0;2.519;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;22;20.228;17.423;23.033;217.924;305.956;16.698;0;2.747;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;23;20.931;18.576;23.286;218.763;305.617;18.101;0;3.113;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;24;20.457;18.297;22.618;220.224;301.986;17.415;0;3.055;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;25;19.628;17.445;21.811;221.116;302.305;14.879;0;2.624;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;26;19.948;17.419;22.477;218.075;313.404;15.28;0;2.153;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;27;20.561;17.701;23.42;221.941;313.24;17.047;0;2.332;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;28;20.97;18.203;23.738;224.533;304.126;19.114;0;2.966;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;7;29;19.997;18.011;21.982;226.696;295.315;17.259;0;3.58;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;7;30;18.659;16.659;20.658;224.796;300.618;13.657;0;2.928;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;7;31;18.315;16.013;20.617;226.327;298.192;14.437;0;2.829;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;1;18.514;15.762;21.267;226.802;298.844;14.998;0;2.56;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;2;19.438;16.524;22.352;226.441;309.102;15.437;0;2.238;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;3;20.265;17.54;22.99;228.502;308.389;16.642;0;2.495;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;4;20.859;18.422;23.296;229.25;310.141;17.083;0;3.086;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;5;20.726;18.491;22.961;229.23;313.322;16.213;0;3.06;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;6;20.761;18.403;23.118;229.038;320.226;15.466;0;2.777;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;7;21.545;19.112;23.977;227.099;330.167;16.541;0;2.418;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;8;21.592;18.702;24.481;232.051;326.101;17.583;0;1.677;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;9;21.768;18.033;25.503;235.423;321.861;19.33;0;1.559;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;10;22.517;18.887;26.146;235.039;327.901;20.562;0;2.136;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;11;22.983;20.043;25.923;225.225;337.246;19.765;0;2.007;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;12;23.903;20.942;26.863;228.178;342.879;21.023;0;2.631;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;13;23.696;21.109;26.284;238.1;326.423;21.547;0;3.126;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;14;23.144;20.24;26.049;240.372;320.76;21.146;0;3.091;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;15;23.17;19.992;26.347;240.267;324.79;21.485;0;2.549;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;16;23.927;21.133;26.722;240.77;329.959;22.648;0;2.874;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;17;23.972;20.899;27.046;242.087;332.559;22.056;0;2.483;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;18;24.935;21.569;28.301;241.82;342.997;23.615;0;2.617;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;19;25.728;23.413;28.043;248.732;330.649;25.174;0;3.491;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;20;25.273;23.053;27.492;245.64;333.983;23.492;0;3.462;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;21;25.404;22.952;27.856;247.077;332.723;24.079;0;3.502;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;22;24.968;22.095;27.842;250.674;326.771;24.179;0;2.997;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;23;24.834;22.023;27.644;250.591;331.228;22.896;0;3.083;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;24;24.42;21.601;27.24;255.542;321.862;23.177;0;2.84;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;25;24.897;21.781;28.013;257.259;321.845;24.927;0;2.943;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;26;24.992;22.089;27.896;255.413;329.492;23.858;0;2.439;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;27;24.711;21.116;28.306;257.009;329.694;24.524;0;2.729;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;28;25.931;23.351;28.512;261.62;322.518;26.964;0;3.628;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;8;29;25.728;23.621;27.834;259.246;328.559;24.843;0;4.355;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;8;30;24.508;22.414;26.602;260.023;327.805;21.652;0;3.709;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;8;31;23.958;21.374;26.542;259.195;331.432;21.048;0;2.572;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;1;24.128;21.074;27.182;262.069;325.147;23.234;0;2.559;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;2;24.819;21.862;27.776;265.287;324.094;24.757;0;2.923;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;3;25.031;21.749;28.312;266.185;326.135;25.579;0;2.677;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;4;24.855;21.372;28.339;268.326;325.305;25.363;0;2.071;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;5;25.673;22.003;29.344;267.993;330.679;27.065;0;2.77;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;6;27.193;24.278;30.108;268.649;334.371;29.645;0;3.367;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;7;27.241;24.665;29.816;271.405;332.197;29.018;0;3.725;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;8;25.936;23.863;28.01;272.008;328.039;25.375;0;4.1;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;9;25.369;23.088;27.649;274.403;322.455;25.118;0;4.175;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;10;24.789;22.406;27.172;273.958;325.426;23.631;0;3.158;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;11;24.729;22.39;26.881;277.038;321.898;24.353;0;3.209;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;12;25.207;22.729;27.486;277.414;326.01;24.876;0;3.059;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;13;26.259;23.981;28.354;273.727;344.424;25.946;0;3.294;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;14;26.031;23.879;28.011;281.293;327.931;26.175;0;4.421;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;15;24.731;22.68;26.618;282.321;319.467;23.906;0;3.979;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;16;24.43;22.131;26.546;282.011;325.676;22.411;0;3.157;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;17;24.748;22.145;27.142;285.392;317.871;25.136;0;3.1;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;18;25.503;22.96;27.843;291.27;313.345;27.182;0;3.609;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;19;25.792;23.159;28.214;291.702;315.211;27.727;0;3.511;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;20;25.139;22.166;27.874;288.07;325.482;24.897;0;2.629;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;21;25.72;22.315;28.853;286.79;340.809;25.389;0;2.285;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;22;27.135;24.008;30.013;255.293;361.612;27.314;0;2.732;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;23;27.15;23.661;30.359;289.639;344.614;28.493;0;2.646;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;24;28.202;25.342;30.833;289.978;347.725;30.201;0;3.058;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;25;28.307;25.152;31.209;294.045;345.602;30.525;0;2.844;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;26;28.688;25.419;31.695;297.213;344.338;32.391;0;2.474;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;27;28.445;25.762;30.912;271.612;365.003;28.994;0;3.139;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;9;28;26.888;24.721;28.881;297.337;331.289;30.606;0;3.596;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;9;29;26.182;23.583;28.573;294.779;328.348;28.767;0;2.897;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;9;30;25.794;23.843;27.588;288.168;360.074;20.22;0;2.984;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;1;26.238;23.818;28.465;296.79;350.731;23.81;0;2.651;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;2;27.353;24.189;30.263;301.174;350.183;28.035;0;2.361;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;10;3;28.756;25.795;31.479;303.179;352.152;31.561;0;2.95;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;4;29.293;26.452;31.907;301.798;357.251;32.31;0;2.725;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;5;29.288;26.254;32.078;298.823;361.809;32.159;0;2.662;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;10;6;29.083;26.208;31.728;270.317;371.653;31.251;0;2.576;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;7;29.583;27.314;31.671;291.576;367.64;31.708;0;3.958;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;8;28.655;26.258;30.859;304.805;358.68;29.169;0;2.998;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;10;9;28.491;25.314;31.413;304.608;353.932;30.843;0;2.562;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;10;29.689;26.972;32.188;309.238;355.369;33.683;0;2.956;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;11;29.605;27.088;31.921;262.661;383.316;30.755;0;2.846;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;10;12;29.617;26.937;32.082;282.46;371.828;31.343;0;1.942;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;13;29.621;26.773;32.241;299.803;362.331;33.446;0;2.303;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;14;30.824;28.565;32.902;314.83;358.702;36.657;0;3.749;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;10;15;29.473;27.771;31.038;300.296;373.724;29.549;0;3.804;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;16;28.741;26.981;30.361;286.011;375.824;28.063;0;3.224;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;17;28.913;26.941;30.728;290.156;374.022;29.92;0;3.169;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;10;18;29.139;26.752;31.335;293.272;371.149;30.144;0;3.065;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;19;29.413;26.817;31.801;279.267;370.839;31.206;0;2.663;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;20;29.562;26.592;32.294;294.317;374.799;32.978;0;2.504;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;10;21;30.174;27.318;32.801;294.091;372.358;33.811;0;2.305;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;22;30.09;27.008;32.697;294.764;371.986;34.392;0;2.352;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;23;30.636;28.445;32.49;272.582;389.353;32.342;0.155;3.726;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
2005;10;24;30.013;27.861;31.834;316.58;372.575;31.96;0;3.088;-9999;24.899;-9999;3.80818;85.3317;-9999;-9999;-9999
2005;10;25;29.134;26.878;31.043;291.781;376.554;30.326;0;2.067;-9999;24.94;-9999;6.02639;86.5051;-9999;-9999;-9999
2005;10;26;29.946;27.416;32.085;277.449;383.131;33.871;0;2.94;-9999;24.929;-9999;0.875682;85.6642;-9999;-9999;-9999
